0.112	0.27
0.114	0.21
0.116	0.14
0.118	0.07
0.12	0.02
0.122	0.15
0.124	0.19
0.126	0.26
0.128	0.25
0.13	0.2
0.132	0.13
0.134	0.06
0.136	0.03
0.138	0.14
0.14	0.21
0.142	0.25
0.144	0.23
0.146	0.18
0.148	0.12
0.15	0.05
0.152	0.02
0.154	0.17
0.156	0.23
0.158	0.25
0.16	0.24
0.162	0.2
0.164	0.13
0.166	0.06
0.168	0.03
0.17	0.13
0.172	0.21
0.174	0.24
0.176	0.24
0.178	0.2
0.18	0.12
0.182	0.04
0.184	0.09
0.186	0.16
0.188	0.21
0.19	0.22
0.192	0.21
0.194	0.16
0.196	0.07
0.198	0.05
0.2	0.13
